2019-03-15,9499.4000
2019-03-18,9516.7000
2019-03-19,9570.1500
2019-03-20,9553.0000
2019-03-22,9500.0500
2019-03-25,9411.6500
2019-03-26,9512.6000
2019-03-27,9501.8000
2019-03-28,9601.9500
2019-03-29,9663.7000
2019-04-01,9702.0000
2019-04-02,9720.8000
2019-04-03,9658.4000
2019-04-04,9626.6500
2019-04-05,9684.9500
2019-04-08,9634.4000
2019-04-09,9677.7500
2019-04-10,9622.9500
2019-04-11,9634.5500
2019-04-12,9674.6000
2019-04-15,9716.5000
2019-04-16,9781.4000
2019-04-18,9738.7000
2019-04-22,9599.8000
2019-04-23,9587.3000
2019-04-24,9687.5500
2019-04-25,9628.8000
2019-04-26,9689.7000
2019-04-30,9664.3000
2019-05-02,9637.5000
2019-05-03,9624.5500
2019-05-06,9532.4500
2019-05-07,9450.8000
2019-05-08,9340.2500
2019-05-09,9299.7500
2019-05-10,9290.2000
2019-05-13,9159.9500
2019-05-14,9212.3500
2019-05-15,9160.1000
2019-05-16,9221.6500
2019-05-17,9329.7000
2019-05-20,9671.9000
2019-05-21,9578.8500
2019-05-22,9598.2000
2019-05-23,9552.7500
2019-05-24,9722.0500
2019-05-27,9804.9000
2019-05-28,9815.5000
2019-05-29,9757.1500
2019-05-30,9815.3000
2019-05-31,9805.0500
2019-06-03,9922.6000
2019-06-04,9876.2000
2019-06-06,9722.5000
2019-06-07,9735.8500
2019-06-10,9765.8500
2019-06-11,9805.1000
2019-06-12,9749.9500
2019-06-13,9747.0500
2019-06-14,9669.9500
2019-06-17,9543.6000
2019-06-18,9551.3500
2019-06-19,9526.2000
2019-06-20,9646.0000
2019-06-21,9581.6000
2019-06-24,9564.1000
2019-06-25,9632.8500
2019-06-26,9682.8000
2019-06-27,9692.3500
2019-06-28,9657.9500
2019-07-01,9713.0000
2019-07-02,9744.8500
2019-07-03,9757.3000
2019-07-04,9776.8000
2019-07-05,9657.6500
2019-07-08,9447.8000
2019-07-09,9455.6500
2019-07-10,9400.1000
2019-07-11,9466.4000
2019-07-12,9457.7500
2019-07-15,9469.1500
2019-07-16,9529.8500
2019-07-17,9543.3500
2019-07-18,9456.1500
2019-07-19,9304.6500
2019-07-22,9247.7500
2019-07-23,9233.5500
2019-07-24,9160.4500
2019-07-25,9159.1500
2019-07-26,9192.6000
2019-07-29,9108.9000
2019-07-30,9004.0500
2019-07-31,9044.9500
2019-08-01,8935.7500
2019-08-02,8943.9500
2019-08-05,8831.9500
2019-08-06,8918.6000
2019-08-07,8854.6500
2019-08-08,8979.6500
2019-08-09,9046.5500
2019-08-13,8890.1000
2019-08-14,8971.1000
2019-08-16,8988.8000
2019-08-19,8997.9500
2019-08-20,8957.4000
2019-08-21,8864.5000
2019-08-22,8719.2500
2019-08-23,8790.5500
2019-08-26,8964.7000
2019-08-27,9022.2500
2019-08-28,8970.9000
2019-08-29,8906.1000
2019-08-30,8977.5500
2019-09-03,8802.3500
2019-09-04,8833.1000
2019-09-05,8846.3000
2019-09-06,8920.4000
2019-09-09,8972.4000
2019-09-11,9015.1500
2019-09-12,8981.6000
2019-09-13,9050.8500
2019-09-16,9009.1500
2019-09-17,8853.9000
2019-09-18,8877.7000
2019-09-19,8766.4500
2019-09-20,9230.5000
2019-09-23,9486.6000
2019-09-24,9474.7500
2019-09-25,9344.1500
2019-09-26,9443.8000
2019-09-27,9395.6000
2019-09-30,9340.9000
2019-10-01,9236.4000
2019-10-03,9198.4000
2019-10-04,9091.6500
2019-10-07,9040.6500
2019-10-09,9177.9500
2019-10-10,9112.7500
2019-10-11,9161.4000
2019-10-14,9192.6500
2019-10-15,9253.8500
2019-10-16,9281.8500
2019-10-17,9391.0000
2019-10-18,9479.2000
2019-10-22,9448.2500
2019-10-23,9458.6500
2019-10-24,9437.6500
2019-10-25,9431.1000
2019-10-27,9478.3500
2019-10-29,9598.3500
2019-10-30,9647.5500
2019-10-31,9689.6500
2019-11-01,9704.0000
2019-11-04,9732.4000
2019-11-05,9694.0500
2019-11-06,9721.3500
2019-11-07,9764.3000
2019-11-08,9683.3000
2019-11-11,9695.8500
2019-11-13,9633.9500
2019-11-14,9650.4000
2019-11-15,9667.3000
2019-11-18,9668.6000
2019-11-19,9702.1500
2019-11-20,9744.9000
2019-11-21,9712.3500
2019-11-22,9679.3000
2019-11-25,9802.0500
2019-11-26,9762.8500
2019-11-27,9815.9500
2019-11-28,9869.7500
2019-11-29,9813.6500
2019-12-02,9798.0000
2019-12-03,9743.1500
2019-12-04,9782.1000
2019-12-05,9757.6000
2019-12-06,9669.4000
2019-12-09,9671.4500
2019-12-10,9595.4000
2019-12-11,9636.2500
2019-12-12,9691.1500
2019-12-13,9783.6000
2019-12-16,9753.0000
2019-12-17,9831.3500
2019-12-18,9864.5500
2019-12-19,9892.3000
2019-12-20,9905.3500
2019-12-23,9897.6500
2019-12-24,9868.4000
2019-12-26,9817.2000
2019-12-27,9908.7000
2019-12-30,9924.7000
2019-12-31,9872.5500
2020-01-01,9888.5500
2020-01-02,9980.0000
2020-01-03,9941.6500
2020-01-06,9747.4000
2020-01-07,9805.4000
2020-01-08,9792.2000
2020-01-09,9943.9000
2020-01-10,9978.0000
2020-01-13,10042.5000
2020-01-14,10075.8500
2020-01-15,10087.0500
2020-01-16,10110.0500
2020-01-17,10118.7000
2020-01-20,10025.7000
2020-01-21,9987.5500
2020-01-22,9947.0000
2020-01-23,10021.4000
2020-01-24,10083.7000
2020-01-27,9999.6000
2020-01-28,9956.9500
2020-01-29,10009.3000
2020-01-30,9919.2000
2020-01-31,9861.4500
2020-02-01,9606.0500
2020-02-03,9650.5500
2020-02-04,9853.0500
2020-02-05,9951.3500
2020-02-06,10004.2000
2020-02-07,10000.7500
2020-02-10,9945.6500
2020-02-11,9987.0500
2020-02-12,10037.1000
2020-02-13,10017.7500
2020-02-14,9961.0500
2020-02-17,9891.0000
2020-02-18,9845.5500
2020-02-19,9970.5000
2020-02-20,9958.6500
2020-02-24,9758.2000
2020-02-25,9724.7000
2020-02-26,9622.7000
2020-02-27,9579.3500
2020-02-28,9236.0500
2020-03-02,9178.8000
2020-03-03,9324.3000
2020-03-04,9258.2500
2020-03-05,9280.1500
2020-03-06,9059.9500
2020-03-09,8631.3500
2020-03-11,8618.0500
2020-03-12,7901.3500
2020-03-13,8163.0000
2020-03-16,7591.9000
2020-03-17,7417.6500
2020-03-18,7010.5500
2020-03-19,6807.2000
2020-03-20,7160.1000
2020-03-23,6243.0000
2020-03-24,6365.4500
2020-03-25,6724.0000
2020-03-26,6993.8500
2020-03-27,7003.3000
2020-03-30,6749.2000
2020-03-31,6996.7500
2020-04-01,6761.9500
2020-04-03,6638.4500
2020-04-07,7149.0000
2020-04-08,7161.4500
2020-04-09,7441.6500
2020-04-13,7360.3500
2020-04-15,7344.3500
2020-04-16,7412.3000
2020-04-17,7614.4000
2020-04-20,7614.6000
2020-04-21,7395.8500
2020-04-22,7533.8000
2020-04-23,7625.3000
2020-04-24,7493.4500
2020-04-27,7603.9500
2020-04-28,7672.4500
2020-04-29,7797.2000
2020-04-30,8012.9000
2020-05-04,7596.9000
2020-05-05,7523.0500
2020-05-06,7575.5000
2020-05-07,7520.8500
2020-05-08,7552.0000
2020-05-11,7556.4000
2020-05-12,7520.9000
2020-05-13,7667.0000
2020-05-14,7514.5500
2020-05-15,7504.0500
2020-05-18,7245.2500
2020-05-19,7284.5000
2020-05-20,7426.8500
2020-05-21,7470.6000
2020-05-22,7416.0000
2020-05-26,7424.5000
2020-05-27,7595.5500
2020-05-28,7732.2500
2020-05-29,7822.4000
2020-06-01,8020.1000
2020-06-02,8137.4500
2020-06-03,8203.0000
2020-06-04,8185.9000
2020-06-05,8299.3500
2020-06-08,8323.9500
2020-06-09,8238.1000
2020-06-10,8293.3500
2020-06-11,8137.0000
2020-06-12,8196.4000
2020-06-15,8086.4500
2020-06-16,8152.3000
2020-06-17,8140.4500
2020-06-18,8283.6500
2020-06-19,8403.4000
2020-06-22,8486.4500
2020-06-23,8621.1000
2020-06-24,8496.2500
2020-06-25,8499.9000
2020-06-26,8559.0000
2020-06-29,8488.0500
2020-06-30,8474.8000
2020-07-01,8554.7500
2020-07-02,8647.8500
2020-07-03,8696.2500
2020-07-06,8815.7000
2020-07-07,8850.3000
2020-07-08,8785.0000
2020-07-09,8851.5000
2020-07-10,8813.9500
2020-07-13,8834.2000
2020-07-14,8693.3500
2020-07-15,8689.8500
2020-07-16,8766.6000
2020-07-17,8895.3000
2020-07-20,8985.1000
2020-07-21,9070.6000
2020-07-22,9046.6000
2020-07-23,9114.0500
2020-07-24,9085.9500
2020-07-27,9024.9000
2020-07-28,9141.7500
2020-07-29,9096.1000
2020-07-30,9031.7000
2020-07-31,9035.7500
2020-08-03,8932.0500
2020-08-04,9074.9500
2020-08-05,9088.7500
2020-08-06,9169.1000
2020-08-07,9198.6500
2020-08-10,9268.5500
2020-08-11,9291.0000
2020-08-12,9284.8000
2020-08-13,9307.8500
2020-08-14,9214.4000
2020-08-17,9267.9000
2020-08-18,9382.0500
2020-08-19,9412.5500
2020-08-20,9368.7500
2020-08-21,9423.5500
2020-08-24,9498.3500
2020-08-25,9509.2500
2020-08-26,9567.1500
2020-08-27,9580.7000
2020-08-28,9641.0500
2020-08-31,9372.0500
2020-09-01,9442.2500
2020-09-02,9518.4000
2020-09-03,9534.6500
2020-09-04,9377.9500
2020-09-07,9379.1000
2020-09-08,9329.8500
2020-09-09,9290.2000
2020-09-10,9420.2500
2020-09-11,9446.4000
2020-09-14,9493.3000
2020-09-15,9573.3500
2020-09-16,9632.5000
2020-09-17,9566.7500
2020-09-18,9559.5000
2020-09-21,9313.0000
2020-09-22,9213.9000
2020-09-23,9194.3500
2020-09-24,8944.7500
2020-09-25,9156.1000
2020-09-28,9330.2500
2020-09-29,9319.7000
2020-09-30,9341.7500
2020-10-01,9461.7000
2020-10-05,9516.3000
2020-10-06,9622.3500
2020-10-07,9654.5000
2020-10-08,9711.8000
2020-10-09,9750.1500
2020-10-12,9745.3500
2020-10-13,9736.4500
2020-10-14,9763.4000
2020-10-15,9550.0500
2020-10-16,9626.2500
2020-10-19,9709.3000
2020-10-20,9733.0000
2020-10-21,9756.6000
2020-10-22,9745.0500
2020-10-23,9780.3500
2020-10-26,9647.6500
2020-10-27,9748.3000
2020-10-28,9632.3500
2020-10-29,9593.4000
2020-10-30,9581.6500
2020-11-02,9595.9500
2020-11-03,9696.3000
2020-11-04,9764.6000
2020-11-05,9935.3500
2020-11-06,10033.5000
2020-11-09,10176.3500
2020-11-10,10269.0000
2020-11-11,10356.5000
2020-11-12,10342.7000
2020-11-13,10387.2000
2020-11-14,10440.3500
2020-11-17,10524.0000
2020-11-18,10588.3500
2020-11-19,10477.5000
2020-11-20,10560.5500
2020-11-23,10635.9500
2020-11-24,10733.6000
2020-11-25,10574.9500
2020-11-26,10674.0500
2020-11-27,10719.0500
2020-12-01,10835.1500
2020-12-02,10858.1500
2020-12-03,10893.6000
2020-12-04,10978.8500
2020-12-07,11070.2500
2020-12-08,11088.6500
2020-12-09,11181.2000
2020-12-10,11141.3500
2020-12-11,11171.4000
2020-12-14,11215.2500
2020-12-15,11223.9000
2020-12-16,11320.1000
2020-12-17,11346.3500
2020-12-18,11355.0000
2020-12-21,10964.2500
2020-12-22,11075.7500
2020-12-23,11225.5500
2020-12-24,11325.2500
2020-12-28,11434.7000
2020-12-29,11467.0000
2020-12-30,11509.6500
2020-12-31,11518.3000
